7,12,14
24,32,40
30,39,49
30,40,50
29,39,50
29,39,50
27,37,48
28,38,49
27,40,48
27,40,46
26,38,44
23,34,39
16,25,26
13,17,18
14,19,20
19,30,33
8,16,20
8,15,17
14,21,26
19,29,36
23,32,41
25,36,45
53,60,72
53,60,73
51,58,71
51,58,71
50,58,70
50,57,70
48,55,67
48,55,66
47,55,66
4,12,14
3,11,13
4,11,14
3,11,14
3,12,15
3,13,19
3,15,21
3,15,21
4,15,22
3,15,22
3,15,21
3,15,22
3,16,22
3,16,22
3,16,22
3,16,22
3,16,22
3,16,23
3,16,23
3,16,23
3,14,20
3,12,16
2,10,12
0,4,2
